Course Instance,Student id,Status,Grade,Course code
I-3425,19960607-0151,registered,,1258
I-4887,19960607-0151,not started,,1276
I-3527,19960607-0151,withdrawn,,1233
I-3529,19960607-0151,completed,5.0,1145
I-3531,19960607-0151,registered,,1251
I-493,19960607-0151,not started,,1218
I-4669,19961024-0152,not started,,1083
I-4671,19961024-0152,withdrawn,,1061
I-2279,19961024-0152,completed,5.0,1220
I-4040,19961024-0152,registered,,1056
I-4157,19961024-0152,not started,,1250
I-4787,19961024-0152,registered,,1024
I-4789,19961024-0152,withdrawn,,1179
I-809,19961024-0152,completed,3.0,1004
I-4788,19961024-0152,withdrawn,,1284
I-4796,19961024-0152,registered,,1037
I-5215,19961024-0152,not started,,1056
I-4793,19961024-0152,withdrawn,,1153
I-4681,19961024-0152,registered,,1237
I-703,19961024-0152,not started,,1164
I-4896,19961024-0152,registered,,1180
I-3332,19961024-0152,withdrawn,,1035
I-391,19961024-0152,completed,3.0,1105
I-3534,19961024-0152,registered,,1100
I-5292,19961222-0153,completed,5.0,1077
I-3003,19961222-0153,not started,,1049
I-5296,19961222-0153,registered,,1115
I-5294,19961222-0153,registered,,1195
I-3212,19961222-0153,registered,,1122
I-4251,19961222-0153,withdrawn,,1224
I-4987,19961222-0153,completed,5.0,1202
I-3009,19961222-0153,registered,,1058
I-4550,19990226-0154,completed,3.0,1283
I-1208,19990226-0154,not started,,1210
I-890,19990226-0154,withdrawn,,1233
I-5404,19990226-0154,not started,,1128
I-3606,19990226-0154,registered,,1247
I-2264,19990226-0154,registered,,1268
I-3409,19990226-0154,withdrawn,,1086
I-5407,19990226-0154,not started,,1056
I-3407,19990226-0154,registered,,1174
I-3411,19990226-0154,registered,,1052
I-2687,19990226-0154,withdrawn,,1281
I-1534,19990226-0154,withdrawn,,1187
I-3414,19990226-0154,withdrawn,,1299
I-3518,19990226-0154,registered,,1074
I-4241,19980329-0155,not started,,1278
I-4981,19980329-0155,not started,,1061
I-358,19980329-0155,completed,4.0,1253
I-1834,19980329-0155,not started,,1199
I-3923,19980329-0155,withdrawn,,1037
I-1740,19980329-0155,registered,,1264
I-3927,19980329-0155,completed,4.0,1146
I-3930,19980329-0155,withdrawn,,1112
I-3221,19980329-0155,completed,3.0,1066
I-5211,19980329-0155,not started,,1007
I-4047,19980329-0155,registered,,1115
I-3620,19980329-0155,registered,,1082
I-4057,19990116-0156,completed,5.0,1275
I-5319,19990116-0156,registered,,1102
I-5320,19990116-0156,registered,,1227
I-5322,19990116-0156,registered,,1155
I-4478,19990116-0156,not started,,1201
I-502,19990116-0156,not started,,1057
I-4267,19990116-0156,withdrawn,,1025
I-2187,19990116-0156,completed,4.0,1197
I-5324,19990116-0156,registered,,1152
I-5436,19990116-0156,completed,5.0,1046
I-3239,19990116-0156,withdrawn,,1009
I-5438,19990116-0156,withdrawn,,1178
I-5439,19990116-0156,not started,,1170
I-1532,19980709-0157,registered,,1181
I-693,19980709-0157,not started,,1078
I-3513,19980709-0157,registered,,1187
I-581,19980709-0157,registered,,1136
I-1642,19980709-0157,registered,,1150
I-1644,19980709-0157,completed,3.0,1043
I-172,19980709-0157,withdrawn,,1024
I-4684,19980709-0157,completed,5.0,1086
I-567,19970510-0158,completed,5.0,1168
I-3294,19970510-0158,registered,,1057
I-2254,19970510-0158,not started,,1239
I-2255,19970510-0158,not started,,1046
I-2369,19970510-0158,withdrawn,,1275
I-2370,19970510-0158,completed,5.0,1099
I-2684,19970510-0158,withdrawn,,1134
I-4548,19970510-0158,withdrawn,,1258
I-2372,19970510-0158,withdrawn,,1182
I-2376,19970510-0158,registered,,1120
I-2375,19970510-0158,completed,3.0,1181
I-2788,19970510-0158,not started,,1014
I-2498,19951130-0159,completed,4.0,1138
I-3439,19951130-0159,not started,,1019
I-4053,19951130-0159,withdrawn,,1237
I-4689,19951130-0159,not started,,1228
I-3544,19951130-0159,completed,5.0,1212
I-930,19951130-0159,withdrawn,,1225
I-1141,19951130-0159,not started,,1067
I-2614,19951130-0159,completed,5.0,1125
I-5112,19960901-0160,completed,5.0,1139
I-702,19960901-0160,completed,3.0,1198
I-701,19960901-0160,registered,,1270
I-4893,19960901-0160,not started,,1164
I-2925,19960901-0160,not started,,1249
I-1340,19960901-0160,registered,,1013
I-4899,19960901-0160,withdrawn,,1032
I-4690,19960901-0160,registered,,1226
I-4175,19960901-0160,not started,,1057
I-1660,19960901-0160,completed,5.0,1156
I-2512,19960901-0160,not started,,1162
I-504,19960901-0160,withdrawn,,1296
I-1319,19960912-0161,completed,5.0,1139
I-1323,19960912-0161,not started,,1045
I-4348,19960912-0161,withdrawn,,1268
I-1322,19960912-0161,completed,4.0,1101
I-1222,19960912-0161,withdrawn,,1277
I-4780,19960912-0161,not started,,1245
I-1324,19960912-0161,withdrawn,,1252
I-1328,19960912-0161,not started,,1016
I-1327,19960912-0161,registered,,1018
I-1440,19960912-0161,not started,,1069
I-1441,19960912-0161,not started,,1038
I-1442,19960912-0161,registered,,1264
I-2290,19960912-0161,registered,,1048
I-2828,19971106-0162,not started,,1082
I-3747,19971106-0162,not started,,1112
I-2095,19971106-0162,registered,,1104
I-2935,19971106-0162,registered,,1166
I-3042,19971106-0162,registered,,1090
I-1159,19971106-0162,completed,4.0,1038
I-3050,19971106-0162,withdrawn,,1033
I-736,19971106-0162,completed,3.0,1155
I-3048,19971106-0162,withdrawn,,1118
I-4074,19971106-0162,not started,,1227
I-3043,19971106-0162,completed,4.0,1213
I-3045,19971106-0162,not started,,1112
I-1528,19990518-0163,withdrawn,,1280
I-4135,19990518-0163,withdrawn,,1219
I-4142,19990518-0163,not started,,1038
I-4140,19990518-0163,withdrawn,,1146
I-3614,19990518-0163,completed,5.0,1120
I-1007,19990518-0163,withdrawn,,1086
I-5413,19990518-0163,not started,,1251
I-1961,19990518-0163,not started,,1008
I-2458,19960523-0164,withdrawn,,1057
I-2667,19960523-0164,withdrawn,,1175
I-3392,19960523-0164,registered,,1022
I-2459,19960523-0164,not started,,1249
I-52,19960523-0164,completed,5.0,1033
I-2574,19960523-0164,registered,,1270
I-1216,19960523-0164,withdrawn,,1157
I-2576,19960523-0164,not started,,1287
I-718,19980712-0165,withdrawn,,1231
I-5128,19980712-0165,completed,5.0,1026
I-723,19980712-0165,registered,,1029
I-721,19980712-0165,not started,,1260
I-1874,19980712-0165,not started,,1039
I-1466,19980712-0165,registered,,1274
I-3963,19980712-0165,completed,3.0,1074
I-725,19980712-0165,completed,3.0,1155
I-3448,19980712-0165,completed,4.0,1010
I-727,19980712-0165,not started,,1089
I-836,19980712-0165,withdrawn,,1035
I-1255,19980712-0165,registered,,1233
I-3043,19980712-0165,withdrawn,,1213
I-1888,19980712-0165,completed,3.0,1109
I-3980,19980712-0165,registered,,1288
I-3769,19980712-0165,not started,,1207
I-4828,19980712-0165,registered,,1183
I-949,19980712-0165,completed,4.0,1101
I-2323,19980712-0165,withdrawn,,1114
I-5463,19980712-0165,registered,,1092
I-2845,19980712-0165,registered,,1267
I-214,19980712-0165,completed,5.0,1184
I-1962,19970524-0166,withdrawn,,1123
I-492,19970524-0166,withdrawn,,1015
I-3827,19970524-0166,withdrawn,,1148
I-488,19970524-0166,not started,,1291
I-5426,19970524-0166,registered,,1082
I-1969,19970524-0166,completed,5.0,1228
I-1128,19970524-0166,completed,5.0,1250
I-4256,19970524-0166,not started,,1251
I-2080,19970524-0166,completed,4.0,1282
I-4374,19970524-0166,completed,3.0,1074
I-3027,19970524-0166,withdrawn,,1272
I-2083,19970524-0166,registered,,1239
I-3956,19970524-0166,not started,,1270
I-2195,19970524-0166,registered,,1248
I-3957,19970524-0166,not started,,1215
I-3441,19970524-0166,registered,,1280
I-1981,19990307-0167,withdrawn,,1147
I-1036,19990307-0167,completed,5.0,1082
I-3544,19990307-0167,withdrawn,,1212
I-832,19990307-0167,completed,3.0,1183
I-3540,19990307-0167,withdrawn,,1003
I-2511,19990307-0167,not started,,1118
I-2303,19990307-0167,registered,,1281
I-4064,19990307-0167,registered,,1080
I-1988,19990307-0167,completed,5.0,1171
I-3855,19990307-0167,completed,5.0,1265
I-407,19990307-0167,withdrawn,,1102
I-2100,19990307-0167,completed,5.0,1156
I-4386,19990307-0167,completed,3.0,1057
I-3861,19990307-0167,withdrawn,,1280
I-5460,19990307-0167,completed,3.0,1264
I-3466,19990307-0167,registered,,1032
I-5141,19990307-0167,withdrawn,,1185
I-743,19990307-0167,completed,3.0,1072
I-993,19960221-0168,not started,,1278
I-4245,19960221-0168,withdrawn,,1061
I-3608,19960221-0168,registered,,1199
I-464,19960221-0168,withdrawn,,1221
I-3923,19960221-0168,not started,,1037
I-3927,19960221-0168,withdrawn,,1146
I-3925,19960221-0168,not started,,1271
I-2278,19960221-0168,not started,,1264
I-3924,19960221-0168,completed,3.0,1291
I-3928,19960221-0168,completed,4.0,1214
I-3931,19960221-0168,registered,,1085
I-3932,19960221-0168,registered,,1033
I-3929,19960221-0168,withdrawn,,1180
I-4043,19960221-0168,not started,,1066
I-1858,19960221-0168,not started,,1007
I-4793,19960221-0168,completed,5.0,1153
I-4050,19960221-0168,completed,3.0,1181
I-720,19970404-0169,registered,,1274
I-1352,19970404-0169,registered,,1014
I-4172,19970404-0169,not started,,1159
I-1354,19970404-0169,completed,3.0,1255
I-616,19970404-0169,completed,5.0,1267
I-1356,19970404-0169,not started,,1164
I-1359,19970404-0169,not started,,1037
I-1357,19970404-0169,withdrawn,,1140
I-1471,19970404-0169,completed,5.0,1258
I-3449,19970404-0169,registered,,1154
I-5130,19970404-0169,completed,3.0,1297
I-1474,19970404-0169,completed,4.0,1275
I-1207,19970318-0170,withdrawn,,1121
I-144,19970318-0170,not started,,1250
I-1720,19970318-0170,completed,4.0,1219
I-3702,19970318-0170,completed,3.0,1135
I-1826,19970318-0170,registered,,1236
I-3808,19970318-0170,withdrawn,,1058
I-986,19970318-0170,not started,,1126
I-3189,19970318-0170,completed,3.0,1200
I-1722,19970318-0170,not started,,1153
I-1830,19970318-0170,not started,,1030
I-3608,19970318-0170,withdrawn,,1199
I-1835,19970318-0170,withdrawn,,1261
I-1840,19970318-0170,registered,,1091
I-3400,19950925-0171,registered,,1283
I-3401,19950925-0171,completed,3.0,1210
I-3402,19950925-0171,completed,5.0,1268
I-5299,19950925-0171,not started,,1128
I-3511,19950925-0171,withdrawn,,1281
I-3416,19950925-0171,withdrawn,,1187
I-3414,19950925-0171,not started,,1299
I-1006,19950925-0171,completed,4.0,1148
I-1118,19950427-0172,not started,,1151
I-4984,19950427-0172,completed,5.0,1096
I-5096,19950427-0172,registered,,1132
I-3932,19950427-0172,completed,4.0,1033
I-5103,19950427-0172,withdrawn,,1030
I-3122,19950427-0172,completed,5.0,1010
I-5105,19950427-0172,withdrawn,,1287
I-3622,19950427-0172,completed,5.0,1214
I-5417,19950427-0172,registered,,1210
I-1137,19950427-0172,withdrawn,,1173
I-5217,19950427-0172,withdrawn,,1134
I-5218,19950427-0172,withdrawn,,1279
I-5219,19950427-0172,registered,,1161
I-1017,19970118-0173,registered,,1250
I-816,19970118-0173,withdrawn,,1013
I-1343,19970118-0173,registered,,1125
I-3226,19970118-0173,completed,3.0,1167
I-1341,19970118-0173,completed,4.0,1178
I-4266,19970118-0173,not started,,1270
I-2603,19970118-0173,registered,,1202
I-4587,19970118-0173,withdrawn,,1103
I-4905,19970118-0173,not started,,1008
I-1345,19970118-0173,withdrawn,,1287
I-4811,19970118-0173,completed,5.0,1069
I-1464,19970118-0173,not started,,1269
I-5126,19970118-0173,not started,,1222
I-1351,19970118-0173,registered,,1274
I-4658,19990708-0174,withdrawn,,1141
I-257,19990708-0174,completed,3.0,1025
I-4660,19990708-0174,withdrawn,,1092
I-4661,19990708-0174,withdrawn,,1074
I-4983,19990708-0174,withdrawn,,1151
I-4775,19990708-0174,not started,,1089
I-4777,19990708-0174,registered,,1242
I-4776,19990708-0174,registered,,1271
I-2272,19990708-0174,not started,,1206
I-4783,19990708-0174,not started,,1187
I-4781,19990708-0174,completed,5.0,1207
I-3305,19990708-0174,withdrawn,,1143
I-4675,19990708-0174,registered,,1124
I-4782,19990708-0174,completed,5.0,1197
I-4885,19990708-0174,not started,,1101
I-4889,19990708-0174,withdrawn,,1122
I-4472,19990708-0174,registered,,1297
I-4888,19990708-0174,withdrawn,,1203
I-3424,19990708-0174,withdrawn,,1276
I-4891,19990708-0174,completed,4.0,1180
I-4893,19990708-0174,registered,,1164
I-4890,19990708-0174,not started,,1248
I-4895,19990708-0174,completed,4.0,1094
I-4894,19990708-0174,registered,,1129
I-4060,19960216-0175,registered,,1119
I-1759,19960216-0175,registered,,1110
I-1760,19960216-0175,completed,4.0,1011
I-1764,19960216-0175,not started,,1073
I-4906,19960216-0175,withdrawn,,1234
I-3447,19960216-0175,withdrawn,,1038
I-1663,19960216-0175,not started,,1203
I-1874,19960216-0175,not started,,1039
I-1873,19960216-0175,not started,,1172
I-1871,19960216-0175,completed,3.0,1251
I-1876,19960216-0175,registered,,1140
I-1877,19960216-0175,not started,,1126
I-1878,19960216-0175,registered,,1093
I-3422,19950913-0176,registered,,1175
I-3423,19950913-0176,registered,,1020
I-1232,19950913-0176,withdrawn,,1258
I-2703,19950913-0176,registered,,1107
I-3527,19950913-0176,withdrawn,,1233
I-3529,19950913-0176,withdrawn,,1145
I-76,19950913-0176,completed,5.0,1130
I-3528,19950913-0176,not started,,1219
I-395,19970822-0177,not started,,1224
I-396,19970822-0177,withdrawn,,1055
I-398,19970822-0177,completed,5.0,1166
I-399,19970822-0177,completed,4.0,1047
I-4390,19970822-0177,registered,,1242
I-4072,19970822-0177,withdrawn,,1167
I-1150,19970822-0177,withdrawn,,1202
I-516,19970822-0177,completed,5.0,1148
I-630,19970822-0177,completed,4.0,1138
I-631,19970822-0177,registered,,1115
I-5464,19970822-0177,not started,,1081
I-634,19970822-0177,withdrawn,,1043
I-632,19970822-0177,completed,3.0,1242
I-849,19970822-0177,withdrawn,,1141
I-418,19970822-0177,completed,4.0,1278
I-635,19970822-0177,completed,5.0,1298
I-1163,19970822-0177,registered,,1118
I-5328,19960224-0178,not started,,1256
I-2829,19960224-0178,withdrawn,,1072
I-3238,19960224-0178,registered,,1071
I-5331,19960224-0178,withdrawn,,1011
I-3972,19960224-0178,withdrawn,,1067
I-3660,19960224-0178,registered,,1036
I-5448,19960224-0178,withdrawn,,1193
I-4705,19960224-0178,withdrawn,,1053
I-3592,19950831-0179,not started,,1017
I-4236,19950831-0179,completed,4.0,1051
I-3594,19950831-0179,not started,,1145
I-3593,19950831-0179,registered,,1144
I-5295,19950831-0179,completed,3.0,1171
I-152,19950831-0179,not started,,1133
I-1430,19950831-0179,not started,,1035
I-3714,19950831-0179,registered,,1069
I-1034,19961009-0180,registered,,1258
I-4378,19961009-0180,completed,5.0,1160
I-4383,19961009-0180,not started,,1153
I-4380,19961009-0180,completed,4.0,1284
I-2620,19961009-0180,not started,,1177
I-2621,19961009-0180,completed,3.0,1242
I-4493,19961009-0180,completed,3.0,1262
I-4497,19961009-0180,completed,3.0,1226
I-209,19961009-0180,not started,,1035
I-208,19961009-0180,not started,,1146
I-2218,19961009-0180,registered,,1297
I-4833,19961009-0180,registered,,1088
I-4965,19950912-0181,withdrawn,,1229
I-4966,19950912-0181,completed,5.0,1205
I-4968,19950912-0181,completed,5.0,1175
I-4967,19950912-0181,completed,3.0,1194
I-5080,19950912-0181,not started,,1179
I-5081,19950912-0181,registered,,1094
I-261,19950912-0181,not started,,1072
I-5195,19950912-0181,not started,,1245
I-5084,19950912-0181,not started,,1075
I-5090,19950912-0181,registered,,1085
I-576,19950912-0181,not started,,1280
I-5089,19950912-0181,not started,,1101
I-5087,19950912-0181,completed,3.0,1255
I-5091,19950912-0181,completed,3.0,1059
I-1956,19950912-0181,withdrawn,,1104
I-5200,19950912-0181,completed,3.0,1103
I-2797,19950912-0181,registered,,1287
I-5202,19950912-0181,not started,,1206
I-2718,19980926-0182,withdrawn,,1185
I-2826,19980926-0182,not started,,1134
I-1467,19980926-0182,completed,4.0,1235
I-4924,19980926-0182,not started,,1225
I-2831,19980926-0182,completed,3.0,1032
I-621,19980926-0182,not started,,1254
I-1151,19980926-0182,registered,,1172
I-5240,19980926-0182,withdrawn,,1281
I-4704,19980926-0182,registered,,1296
I-1670,19980926-0182,not started,,1136
I-2415,19980926-0182,completed,5.0,1287
I-2833,19980926-0182,completed,5.0,1290
I-2839,19980926-0182,completed,4.0,1022
I-2923,19950707-0183,completed,4.0,1283
I-2817,19950707-0183,not started,,1290
I-2925,19950707-0183,not started,,1249
I-3529,19950707-0183,withdrawn,,1145
I-1773,19950707-0183,completed,3.0,1204
I-3033,19950707-0183,not started,,1109
I-4912,19950707-0183,withdrawn,,1179
I-3038,19950707-0183,not started,,1140
I-4891,19980628-0184,not started,,1180
I-705,19980628-0184,completed,3.0,1105
I-3426,19980628-0184,not started,,1107
I-2702,19980628-0184,registered,,1176
I-2812,19980628-0184,withdrawn,,1299
I-3123,19980628-0184,completed,4.0,1221
I-3842,19980628-0184,not started,,1031
I-2814,19980628-0184,registered,,1196
I-3292,19950212-0185,withdrawn,,1107
I-143,19950212-0185,not started,,1008
I-2362,19950212-0185,withdrawn,,1136
I-2891,19950212-0185,not started,,1033
I-2996,19950212-0185,not started,,1260
I-2165,19950212-0185,not started,,1060
I-2901,19950212-0185,registered,,1218
I-2999,19950212-0185,completed,4.0,1165
I-3097,19950212-0185,not started,,1011
I-3001,19950212-0185,withdrawn,,1216
I-4556,19950212-0185,withdrawn,,1036
I-2376,19950212-0185,withdrawn,,1120
I-4344,19970907-0186,withdrawn,,1297
I-2795,19970907-0186,withdrawn,,1073
I-4037,19970907-0186,completed,3.0,1254
I-2064,19970907-0186,not started,,1268
I-4466,19970907-0186,registered,,1080
I-4467,19970907-0186,not started,,1032
I-379,19970907-0186,not started,,1152
I-4475,19970907-0186,registered,,1006
I-4268,19970907-0186,completed,5.0,1206
I-4579,19970907-0186,not started,,1004
I-4582,19970907-0186,withdrawn,,1141
I-1136,19970907-0186,withdrawn,,1193
I-924,19970907-0186,registered,,1028
I-4371,19970907-0186,registered,,1268
I-4587,19970907-0186,withdrawn,,1103
I-4586,19970907-0186,registered,,1173
I-4588,19970907-0186,not started,,1010
I-2996,19980219-0187,not started,,1260
I-1312,19980219-0187,registered,,1104
I-1310,19980219-0187,withdrawn,,1203
I-4772,19980219-0187,registered,,1112
I-1432,19980219-0187,completed,5.0,1226
I-1433,19980219-0187,not started,,1024
I-1434,19980219-0187,withdrawn,,1225
I-2275,19980219-0187,registered,,1145
I-2926,19970601-0188,completed,4.0,1297
I-2713,19970601-0188,withdrawn,,1055
I-2714,19970601-0188,completed,5.0,1189
I-2717,19970601-0188,withdrawn,,1104
I-2822,19970601-0188,not started,,1086
I-2823,19970601-0188,registered,,1225
I-2824,19970601-0188,registered,,1032
I-1984,19970601-0188,completed,4.0,1082
I-1001,19980928-0189,withdrawn,,1157
I-900,19980928-0189,registered,,1064
I-367,19980928-0189,completed,4.0,1184
I-1113,19980928-0189,not started,,1177
I-1122,19980928-0189,not started,,1112
I-1124,19980928-0189,withdrawn,,1190
I-706,19980928-0189,withdrawn,,1070
I-811,19980928-0189,registered,,1176
I-64,19980928-0189,registered,,1157
I-1442,19980928-0189,not started,,1264
I-1126,19980928-0189,completed,3.0,1044
I-1746,19980928-0189,not started,,1296
I-4568,19980928-0189,not started,,1250
I-1235,19980928-0189,not started,,1267
I-1238,19980928-0189,registered,,1012
I-1237,19980928-0189,completed,5.0,1050
I-1241,19980928-0189,withdrawn,,1066
I-4686,19980617-0190,registered,,1150
I-4479,19980617-0190,not started,,1258
I-390,19980617-0190,completed,3.0,1137
I-817,19980617-0190,withdrawn,,1226
I-4808,19980617-0190,registered,,1163
I-4810,19980617-0190,registered,,1156
I-5124,19980617-0190,completed,3.0,1101
I-4813,19980617-0190,withdrawn,,1142
I-1475,19980617-0190,registered,,1241
I-4919,19980617-0190,withdrawn,,1211
I-4920,19980617-0190,registered,,1071
I-1678,19980617-0190,withdrawn,,1063
I-2675,19990709-0191,completed,3.0,1098
I-4454,19990709-0191,not started,,1011
I-1626,19990709-0191,completed,3.0,1277
I-4134,19990709-0191,withdrawn,,1298
I-2794,19990709-0191,registered,,1249
I-4346,19990709-0191,registered,,1073
I-2800,19990709-0191,completed,4.0,1223
I-4351,19990709-0191,not started,,1038
I-5312,19990624-0192,completed,3.0,1175
I-3423,19990624-0192,registered,,1020
I-1232,19990624-0192,not started,,1258
I-1335,19990624-0192,not started,,1201
I-3527,19990624-0192,completed,4.0,1233
I-3528,19990624-0192,not started,,1219
I-76,19990624-0192,completed,3.0,1130
I-2927,19990624-0192,not started,,1145
I-5389,19951001-0193,not started,,1287
I-984,19951001-0193,completed,4.0,1109
I-987,19951001-0193,not started,,1022
I-986,19951001-0193,not started,,1126
I-34,19951001-0193,registered,,1227
I-990,19951001-0193,registered,,1070
I-1515,19951001-0193,completed,4.0,1065
I-1618,19951001-0193,not started,,1146
I-1102,19951001-0193,withdrawn,,1053
I-1104,19951001-0193,not started,,1203
I-2158,19951001-0193,registered,,1200
I-1638,19951001-0193,completed,4.0,1244
I-1218,19951001-0193,completed,4.0,1262
I-2482,19951001-0193,not started,,1161
I-1227,19951001-0193,withdrawn,,1071
I-3936,19980906-0194,completed,4.0,1180
I-1751,19980906-0194,not started,,1105
I-811,19980906-0194,not started,,1176
I-2703,19980906-0194,completed,4.0,1107
I-2190,19980906-0194,not started,,1299
I-2813,19980906-0194,registered,,1221
I-2084,19980906-0194,not started,,1290
I-2295,19980906-0194,not started,,1024
I-1956,19980824-0195,withdrawn,,1104
I-364,19980824-0195,withdrawn,,1040
I-365,19980824-0195,withdrawn,,1256
I-4462,19980824-0195,not started,,1184
I-366,19980824-0195,registered,,1233
I-372,19980824-0195,completed,4.0,1006
I-590,19980824-0195,not started,,1092
I-5497,19980824-0195,withdrawn,,1001
I-2063,19980824-0195,withdrawn,,1015
I-5520,19980824-0195,completed,4.0,1300
I-369,19980824-0195,completed,5.0,1189
I-5475,19980824-0195,completed,4.0,1002
I-2591,19980824-0195,registered,,1236
I-482,19980824-0195,completed,5.0,1062
I-4466,19980824-0195,completed,3.0,1080
I-487,19980824-0195,completed,5.0,1299
I-602,19980824-0195,completed,4.0,1275
I-605,19980824-0195,completed,4.0,1014
I-604,19980824-0195,not started,,1083
I-4692,19980824-0195,not started,,1178
I-2168,19970416-0196,withdrawn,,1206
I-805,19970416-0196,registered,,1041
I-1435,19970416-0196,withdrawn,,1145
I-4035,19970416-0196,withdrawn,,1240
I-2277,19970416-0196,not started,,1091
I-2276,19970416-0196,registered,,1119
I-2282,19970416-0196,completed,5.0,1051
I-1007,19970416-0196,withdrawn,,1086
I-3308,19970416-0196,not started,,1264
I-1536,19970416-0196,not started,,1016
I-4257,19970416-0196,not started,,1211
I-2389,19970416-0196,withdrawn,,1288
I-1756,19970416-0196,registered,,1061
I-2392,19970416-0196,completed,5.0,1174
I-1561,19970121-0197,withdrawn,,1277
I-3645,19970121-0197,withdrawn,,1189
I-1570,19970121-0197,completed,3.0,1032
I-2718,19970121-0197,completed,5.0,1185
I-1669,19970121-0197,not started,,1156
I-5343,19970121-0197,registered,,1136
I-102,19970121-0197,withdrawn,,1067
I-4823,19970121-0197,not started,,1063
I-2912,19981018-0198,not started,,1185
I-2916,19981018-0198,withdrawn,,1005
I-2917,19981018-0198,withdrawn,,1279
I-3621,19981018-0198,withdrawn,,1055
I-3023,19981018-0198,registered,,1297
I-4904,19981018-0198,completed,3.0,1100
I-3026,19981018-0198,registered,,1005
I-3738,19981018-0198,not started,,1171
I-5297,19990323-0199,withdrawn,,1292
I-686,19990323-0199,not started,,1257
I-687,19990323-0199,registered,,1250
I-691,19990323-0199,withdrawn,,1019
I-796,19990323-0199,withdrawn,,1142
I-798,19990323-0199,registered,,1145
I-1226,19990323-0199,withdrawn,,1172
I-806,19990323-0199,withdrawn,,1028
I-2594,19990323-0199,withdrawn,,1225
I-906,19990323-0199,not started,,1078
I-1852,19990323-0199,withdrawn,,1233
I-4889,19990323-0199,registered,,1122
I-3131,19930508-0061,registered,,1246
I-1879,19930508-0061,completed,3.0,1084
I-2508,19930508-0061,not started,,1267
I-3135,19930508-0061,registered,,1025
I-3133,19930508-0061,withdrawn,,1181
I-3040,19930508-0061,not started,,1056
I-3140,19930508-0061,withdrawn,,1015
I-3643,19930508-0061,not started,,1254
I-1465,19930508-0061,withdrawn,,1222
I-3240,19930508-0061,registered,,1091
I-3241,19930508-0061,not started,,1076
I-3242,19930508-0061,registered,,1106
I-5346,19930508-0061,completed,4.0,1039
I-3150,19930508-0061,not started,,1270
I-3764,19930508-0061,completed,3.0,1153
I-3359,19930508-0061,completed,3.0,1064
I-2628,19930508-0061,withdrawn,,1093
I-5347,19930508-0061,withdrawn,,1069
I-1581,19930508-0061,not started,,1216
I-5462,19930508-0061,not started,,1131
I-347,19931118-0062,completed,3.0,1209
I-1413,19931118-0062,registered,,1050
I-679,19931118-0062,withdrawn,,1039
I-3803,19931118-0062,withdrawn,,1240
I-2044,19931118-0062,not started,,1137
I-683,19931118-0062,completed,3.0,1060
I-682,19931118-0062,registered,,1156
I-4126,19931118-0062,completed,4.0,1037
I-777,19931118-0062,registered,,1265
I-788,19931118-0062,withdrawn,,1101
I-791,19931118-0062,registered,,1100
I-570,19931118-0062,withdrawn,,1239
I-790,19931118-0062,withdrawn,,1102
I-898,19931118-0062,withdrawn,,1063
I-1002,19931118-0062,completed,3.0,1064
I-904,19931118-0062,not started,,1072
I-165,19931118-0062,withdrawn,,1248
I-4057,19900520-0063,completed,3.0,1275
I-5319,19900520-0063,completed,4.0,1102
I-5320,19900520-0063,not started,,1227
I-75,19900520-0063,not started,,1155
I-5321,19900520-0063,withdrawn,,1201
I-5324,19900520-0063,not started,,1152
I-4267,19900520-0063,completed,3.0,1025
I-5323,19900520-0063,completed,5.0,1197
I-3631,19900520-0063,completed,4.0,1022
I-4071,19900520-0063,withdrawn,,1046
I-5437,19900520-0063,completed,4.0,1009
I-193,19900520-0063,completed,3.0,1178
I-5439,19900520-0063,not started,,1170
I-4437,19900124-0064,registered,,1291
I-344,19900124-0064,not started,,1028
I-2361,19900124-0064,registered,,1209
I-348,19900124-0064,not started,,1059
I-349,19900124-0064,registered,,1283
I-346,19900124-0064,completed,3.0,1224
I-140,19900124-0064,not started,,1258
I-351,19900124-0064,not started,,1115
I-3802,19900124-0064,registered,,1031
I-681,19900124-0064,withdrawn,,1265
I-148,19900124-0064,withdrawn,,1240
I-461,19900124-0064,withdrawn,,1192
I-255,19900124-0064,not started,,1221
I-463,19900124-0064,not started,,1230
I-1727,19900124-0064,completed,4.0,1010
I-462,19900124-0064,completed,4.0,1252
I-5474,19900124-0064,completed,4.0,1002
I-5518,19900124-0064,not started,,1300
I-466,19900124-0064,completed,3.0,1284
I-1310,19900124-0064,registered,,1203
I-471,19900124-0064,registered,,1046
I-1426,19900124-0064,withdrawn,,1131
I-5495,19900124-0064,registered,,1001
I-1540,19900124-0064,registered,,1136
I-582,19900124-0064,not started,,1127
I-5307,19900124-0064,completed,3.0,1112
I-583,19900124-0064,withdrawn,,1230
I-1514,19920122-0065,registered,,1275
I-5291,19920122-0065,withdrawn,,1065
I-3498,19920122-0065,completed,4.0,1234
I-1517,19920122-0065,withdrawn,,1079
I-3608,19920122-0065,completed,4.0,1199
I-3100,19920122-0065,registered,,1277
I-1627,19920122-0065,withdrawn,,1152
I-1630,19920122-0065,withdrawn,,1108
I-2462,19931203-0066,registered,,1017
I-4128,19931203-0066,registered,,1145
I-1200,19931203-0066,not started,,1160
I-881,19931203-0066,completed,3.0,1230
I-3707,19931203-0066,completed,3.0,1171
I-4333,19931203-0066,registered,,1035
